barcode,brand_id,category,categoryCode,cpgOid,name,topBrand,brandCode
5.11112E+11,5dc2dab01dda2c0ad7da64af,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Girl Scouts Cookie Cereal,,GIRL SCOUT CEREAL
5.11112E+11,53554c847a010fd9f8db0ed6,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Miller Lite,FALSE,MILLER LITE
5.11111E+11,5a5d2727e4b0db471c2d042e,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Third Shift Brewing,,THIRD SHIFT
5.11111E+11,5db32879ee7f2d6de4248976,Baby,BABY,55b62995e4b0d8e685c14213,GoodNites,TRUE,GOODNITES
5.11111E+11,5f513ea1be37ce21f1287c04,Baking,BAKING,5f513ea0be37ce21f1287c01,test brand @1599159969061,,TEST BRANDCODE @1599159969061
5.11111E+11,5fa1ba01be37ce402c4618e7,Baking,BAKING,53e10d6368abd3c7065097cc,test brand @1604434433706,FALSE,TEST BRANDCODE @1604434433706
5.11111E+11,5e387679ee7f2d697e835bd2,Beauty,,5e28b81cee7f2d697e835bcd,Maybelline,,MAYBELLINE
5.11112E+11,5daf693c1dda2c3e1416ae9d,Dairy,,5332f5f3e4b03c9a25efd0ae,YoplaitÂ®,FALSE,YOPLAIT
5.11111E+11,5332f769e4b03c9a25efd122,,,5332f5ebe4b03c9a25efd0a8,Odwalla,,
5.11112E+11,5f43faacbe37ce3ef3fd3719,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1598290604214,,TEST BRANDCODE @1598290604214
5.11111E+11,5fcff304be37ce6d53dfc684,Baking,BAKING,5fcff304be37ce6d53dfc683,test brand @1607463684590,FALSE,TEST BRANDCODE @1607463684591
5.11112E+11,5e387644ee7f2d697e835bd1,Beauty,,5e28b81cee7f2d697e835bcd,Lâ€™Oreal Paris - Hair Color,,Lâ€™OREAL PARIS - HAIR COLOR
5.11112E+11,5f9770c0be37ce03d08a2d8a,Baking,BAKING,5f9770c0be37ce03d08a2d89,test brand @1603760320553,,
5.11112E+11,5da606361dda2c3e1416ae84,Health & Wellness,,53e10d6368abd3c7065097cc,"ALEVEÂ® CAPLETS, TABLETS, AND GEL CAPS",,"ALEVE CAPLETS, TABLETS, AND GEL CAPS"
5.11111E+11,5332fa1ae4b03c9a25efd1e9,,,5332fa12e4b03c9a25efd1e7,Roma,,
5.11112E+11,5d66d38ca3a018093ab34724,Magazines,,5d5d4fd16d5f3b23d1bc7905,Clean Eating Magazine,,5.11112E+11
5.11111E+11,5f493682be37ce52f8314fcc,Baking,BAKING,5f493682be37ce52f8314fcb,test brand @1598633602226,,TEST BRANDCODE @1598633602226
5.11112E+11,5332f806e4b03c9a25efd16e,,,5332f7ffe4b03c9a25efd16b,Oikos,,
5.11112E+11,5fda3712be37ce09e351596e,Baking,BAKING,5fda3711be37ce09e351596d,test brand @1608136465926,FALSE,
5.11111E+11,5fd7f2b3be37ce7339755869,Baking,BAKING,5fd7f2b3be37ce7339755868,test brand @1607987891733,FALSE,TEST BRANDCODE @1607987891733
5.11111E+11,5a5d247ae4b06ba572cf24a2,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Saint Archer,,SAINT ARCHER
5.11112E+11,5887a1c8e4b02187f85cdad4,Dairy,,559c2234e4b06aca36af13c6,Philadelphia,FALSE,PHILADELPHIA
5.11112E+11,5afda201e4b0c11cfecd49f7,Snacks,,5a734034e4b0d58f376be874,Late July,FALSE,LATE JULY
5.11111E+11,5fb823dfbe37ce522e165ce2,Grocery,GROCERY,5fb6b608be37ce522e165cb9,Freihofers,FALSE,FREIHOFERS
5.11111E+11,5a5d28ade4b0db471c2d0431,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Tyskie,,TYSKIE GRONIE
5.11112E+11,5bd2013f965c7d66d92731ec,Household,,550b2565e4b001d5e9e4146f,Kleenex,FALSE,KLEENEX
5.11111E+11,5f7760f0be37ce1d26d7b7a6,Baking,BAKING,5f7760f0be37ce1d26d7b7a2,test brand @1601659120870,,TEST BRANDCODE @1601659120870
5.11111E+11,5f7ba914be37ce2f290fb250,Baking,BAKING,5f7ba914be37ce2f290fb24f,test brand @1601939732269,,
5.11112E+11,5a4d1ec9e4b0bcb2c74ea77d,Snacks,,5332f5fbe4b03c9a25efd0ba,EL ISLENO,TRUE,EL ISLENO
5.11112E+11,5fb822e4be37ce522e165ce0,Grocery,GROCERY,5fb6b608be37ce522e165cb9,Maiser's,FALSE,MAISER'S 
5.11112E+11,5f7ba932be37ce2f290fb255,Baking,BAKING,5f7ba932be37ce2f290fb251,test brand @1601939762976,,TEST BRANDCODE @1601939762976
5.11111E+11,5bd201f090fa074576779a1a,Household,,550b2565e4b001d5e9e4146f,Viva,FALSE,VIVA
5.11112E+11,5bd20188965c7d66d92731ed,Personal Care,,550b2565e4b001d5e9e4146f,Poise,FALSE,POISE
5.11112E+11,5fd2a0bfbe37ce49eb72c0f3,Baking,BAKING,5fd2a0bfbe37ce49eb72c0ef,test brand @1607639231747,FALSE,TEST BRANDCODE @1607639231747
5.11112E+11,5332f7a9e4b03c9a25efd138,,,5332f7a7e4b03c9a25efd134,Natural,,
5.11111E+11,57d96112e4b0ac389136a2b8,Frozen,,559c2234e4b06aca36af13c6,Ore-Ida,FALSE,ORE-IDA
5.11112E+11,5d66d81a6d5f3b6188d4f048,Magazines,,5d5d4fd16d5f3b23d1bc7905,History Channel Special Edition Magazine ,,5.11112E+11
5.11111E+11,5a5d1c77e4b06ba572cf249a,Grocery,,559c2234e4b06aca36af13c6,BIAGLUT,FALSE,BIAGLUT
5.11111E+11,5cdacd63166eb33eb7ce0fa8,Condiments & Sauces,,559c2234e4b06aca36af13c6,Bitten Dressing,,BITTEN
5.11111E+11,57ebc2dfe4b0ac389136a34a,Beverages,,559c2234e4b06aca36af13c6,Tang,FALSE,TANG
5.11112E+11,5332fa58e4b03c9a25efd214,,,5332fa58e4b03c9a25efd215,Edy's,,
5.11112E+11,5c7d9cb395144c337a3cbfbb,Baby,BABY,5459429be4b0bfcb1e864082,Huggies,TRUE,HUGGIES
5.11111E+11,5a8c34d7e4b07f0a2dac8944,Baby,,5a734034e4b0d58f376be874,Plum Organics,FALSE,PLUM ORGANICS
5.11112E+11,5fb805dbbe37ce522e165ccc,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,The GlenlivetÂ® Caribbean Reserve,FALSE,THE GLENLIVET CARIBBEAN RESERVE
5.11111E+11,5fb806b5be37ce522e165ccd,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,The GlenlivetÂ® Founder's Reserve,FALSE,THE GLENLIVETÂ® FOUNDER'S RESERVE
5.11112E+11,5fb807bebe37ce522e165cce,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,The GlenlivetÂ® 12 Year ,FALSE,THE GLENLIVETÂ® 12 YEAR 
5.11111E+11,5bd200fc965c7d66d92731eb,Baby,,550b2565e4b001d5e9e4146f,Goodnites,FALSE,GOODNITES
5.11112E+11,588ba1c8e4b02187f85cdae1,Beverages,,559c2234e4b06aca36af13c6,Tassimo,FALSE,TASSIMO
5.11111E+11,5dc2d9d4a60b873d6b0666d2,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Dippin DotsÂ® Cereal,,DIPPIN DOTS
5.11112E+11,5887a290e4b02187f85cdad7,,,559c2234e4b06aca36af13c6,Stove Top,FALSE,STOVE TOP
5.11111E+11,5fb82f4bbe37ce522e165ce7,Bread & Bakery,BREAD_AND_BAKERY,5fb6b608be37ce522e165cb9,Brownberry,FALSE,BROWNBERRY
5.11111E+11,5f77274bbe37ce6b592e90ba,Baking,BAKING,5f77274bbe37ce6b592e90b9,test brand @1601644363663,,TEST BRANDCODE @1601644363664
5.11111E+11,5daf3eed1dda2c3e1416ae94,Dairy,,5332f5f3e4b03c9a25efd0ae,Ouiâ„¢ by YoplaitÂ®,,OUI BY YOPLAIT
5.11112E+11,5a5d144ee4b0db471c2d041d,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cerveza Aguila,,CERVEZA AGUILA
5.11112E+11,5f4a7a5dbe37ce2d95e65ca0,Baking,BAKING,5f4a7a5bbe37ce2d95e65c9f,test brand @1598716507601,,TEST BRANDCODE @1598716507602
5.11112E+11,5332f7a7e4b03c9a25efd133,,,5332f7a7e4b03c9a25efd134,Budweiser,,
5.11111E+11,5332f7b7e4b03c9a25efd144,,,5332f7a7e4b03c9a25efd134,Budweiser Black Crown,,
5.11112E+11,5f628215be37ce78e6e2efae,Baking,BAKING,5f628214be37ce78e6e2efaa,test brand @1600291349297,,TEST BRANDCODE @1600291349297
5.11112E+11,57e5823ce4b0ac389136a312,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Icehouse,FALSE,ICEHOUSE
5.11112E+11,5a021582e4b00efe02b02a56,Beauty & Personal Care,,53e10d6368abd3c7065097cc,FDS,,FDS
5.11111E+11,5a8c2eeee4b0ccf165fac9e2,Grocery,,5a734034e4b0d58f376be874,Bolthouse Farms,FALSE,BOLTHOUSE FARMS
5.11111E+11,5a0218cae4b00efe02b02a59,Personal Care,,5332f5f6e4b03c9a25efd0b4,Q-TIPS,FALSE,Q-TIPS
5.11112E+11,58861c7f4e8d0d20bc42c4fa,Breakfast & Cereal,,5332f5fbe4b03c9a25efd0ba,Quaker Granola,FALSE,
5.11111E+11,588ba198e4b02187f85cdae0,Dairy,,559c2234e4b06aca36af13c6,Hoffman's,FALSE,HOFFMAN'S
5.11111E+11,5332fa80e4b03c9a25efd231,,,5332f5ebe4b03c9a25efd0a8,Coca-Cola Cherry Zero,,
5.11112E+11,5db9f97f1dda2c3e1416aea2,Snacks,,5332f5f3e4b03c9a25efd0ae,Fruit by the Footâ„¢,,BETTY CROCKER FRUIT BY THE FOOT
5.11112E+11,5a5d28f1e4b0db471c2d0432,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Zumbida,,ZUMBIDA
5.11112E+11,5f441280be37ce5dbe9b7c81,Baking,BAKING,5f441280be37ce5dbe9b7c7d,test brand @1598296704794,,TEST BRANDCODE @1598296704794
5.11111E+11,5332f79ee4b03c9a25efd131,,,5332f5f3e4b03c9a25efd0ae,Cinnamon Toast Crunch,,
5.11111E+11,58861c7f4e8d0d20bc42c4fc,Snacks,,5332f5fbe4b03c9a25efd0ba,Quaker Popped Crisps,FALSE,
5.11112E+11,5fd29590be37ce38bbbefb29,Baking,BAKING,5fd29590be37ce38bbbefb25,test brand @1607636368759,FALSE,TEST BRANDCODE @1607636368759
5.11111E+11,57c08257e4b0718ff5fcb034,,,5332f7a7e4b03c9a25efd134,Hoegaarden,,
5.11111E+11,58861c7f4e8d0d20bc42c4fe,Breakfast & Cereal,,5332f5fbe4b03c9a25efd0ba,Quaker Real Medleys,FALSE,
5.11111E+11,5332f757e4b03c9a25efd114,,,5332f5f2e4b03c9a25efd0aa,gardenburger,,
5.11111E+11,5afda5a6e4b03bf01c2a2968,Snacks,,5a734034e4b0d58f376be874,Krunches!,FALSE,KRUNCHERS
5.11111E+11,5fcda494be37ce688e08b0cd,Baking,BAKING,5fcda494be37ce688e08b0cb,test brand @1607312532218,FALSE,TEST BRANDCODE @1607312532218
5.11111E+11,585a9661e4b03e62d1ce0e7d,Snacks,,5332f5fbe4b03c9a25efd0ba,Funyuns,TRUE,FUNYUNS
5.11112E+11,5ab15456e4b0be0a89bb0b06,Canned Goods & Soups,,5a734034e4b0d58f376be874,Campbell's Spaghettios,FALSE,CAMPBELLS SPAGHETTIOS
5.11112E+11,592486bde410d61fcea3d123,Dairy,,53e10d6368abd3c7065097cc,BRUMMEL AND BROWN,,BRUMMEL AND BROWN
5.11111E+11,5f35a0babe37ce6853cff202,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1597350074997,,TEST BRANDCODE @1597350074997
5.11112E+11,5f4a64ebbe37ce17d23b317d,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1598711019491,,TEST BRANDCODE @1598711019491
5.11111E+11,5f4bf53dbe37ce0b44915541,Baking,BAKING,5f4bf53dbe37ce0b44915540,test brand @1598813501461,,
5.11111E+11,5332fa08e4b03c9a25efd1d9,,,5332f5f2e4b03c9a25efd0aa,Raisin Bran,,
5.11111E+11,5d66e07da3a018093ab3472d,Beverages,,5332f5fbe4b03c9a25efd0ba,Sierra Mist,,SIERRA MIST
5.11111E+11,5f4cff24a475f1050a66b56b,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1598881572443,,TEST BRANDCODE @1598881572443
5.11111E+11,5f43faabbe37ce3ef3fd3718,Baking,BAKING,5f43faabbe37ce3ef3fd3714,test brand @1598290603646,,TEST BRANDCODE @1598290603646
5.11112E+11,5f513ea1be37ce21f1287c05,Baking,BAKING,5f513ea0be37ce21f1287c01,test brand @1599159969108,,TEST BRANDCODE @1599159969108
5.11112E+11,5332f769e4b03c9a25efd121,,,5332f5ebe4b03c9a25efd0a8,Glaceau smartwater,,
5.11112E+11,5332f7afe4b03c9a25efd13c,,,5332f7a7e4b03c9a25efd134,LandShark,,
5.11112E+11,5fb82f87be37ce522e165ce8,Bread & Bakery,BREAD_AND_BAKERY,5fb6b608be37ce522e165cb9,Oroweat,FALSE,OROWEAT
5.11111E+11,5332f7a8e4b03c9a25efd135,,,5332f7a7e4b03c9a25efd134,Bud Light,,
5.11112E+11,585a96eee4b03e62d1ce0e8c,Snacks,,5332f5fbe4b03c9a25efd0ba,Rold Gold,,ROLD GOLD
5.11111E+11,60074277be37ce360be63a02,Baking,BAKING,60074277be37ce360be639fe,test brand @1611088503815,FALSE,TEST BRANDCODE @1611088503815
5.11112E+11,5f872b80be37ce66db5dd979,Baking,BAKING,5f872b7fbe37ce66db5dd975,test brand @1602694015991,,TEST BRANDCODE @1602694015992
5.11112E+11,5f208daebe37ce7958c59521,Baking,BAKING,5f208daebe37ce7958c59520,test brand @1595968942895,,TEST BRANDCODE @1595968942896
5.11111E+11,5ab1314de4b0915382df761a,Beverages,,5a734034e4b0d58f376be874,V8 Splash,FALSE,V8 SPLASH
5.11111E+11,5bd2016990fa074576779a18,Personal Care,,550b2565e4b001d5e9e4146f,Kotex,FALSE,KOTEX
5.11112E+11,5d64191ea3a018514994f42b,Magazines,,5d5d4fd16d5f3b23d1bc7905,Midwest Living,,5.11112E+11
5.11112E+11,58863e28e4b02187f85cdacf,Deli,,559c2234e4b06aca36af13c6,Oscar Mayer Carving Board,,
5.11111E+11,5d66df24a3a018093ab3472b,Beverages,,5332f5fbe4b03c9a25efd0ba,Ocean Spray Juices,,OCEAN SPRAY
5.11111E+11,5da608f61dda2c3e1416ae8e,Health & Wellness,,53e10d6368abd3c7065097cc,ONE A DAYÂ® ESSENTIAL,,5.11111E+11
5.11111E+11,57d95749e4b0ac389136a2b2,Frozen,,559c2234e4b06aca36af13c6,Bagel Bites,FALSE,BAGEL BITES
5.11111E+11,5d658fca6d5f3b23d1bc7912,,,53e10d6368abd3c7065097cc,Do It Yourself,,
5.11112E+11,57ebc2b7e4b0ac389136a347,Dairy,,559c2234e4b06aca36af13c6,Polly-O,FALSE,POLLY-O
5.11111E+11,57ebbfa9e4b0ac389136a331,Beverages,,559c2234e4b06aca36af13c6,Gevalia Iced Coffee,FALSE,
5.11112E+11,5a5d2c59e4b06ba572cf24a9,Beauty & Personal Care,,53e10d6368abd3c7065097cc,Sunsilk,,SUNSILK
5.11111E+11,5887a051e4b02187f85cdad0,Baking,,559c2234e4b06aca36af13c6,Baker's,FALSE,BAKER'S
5.11112E+11,5ab1528ce4b0915382df761c,Grocery,,5a734034e4b0d58f376be874,Ecce Panis,FALSE,ECCE PANIS
5.11111E+11,5d66d6016d5f3b6188d4f047,Magazines,,5d5d4fd16d5f3b23d1bc7905,Do It Yourself Special Edition Magazine,,5.11111E+11
5.11111E+11,5f21c54abe37ce7958c59528,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,5f10c05cbe37ce238c6cabaf,AIR WICKÂ®,FALSE,AIR WICK
5.11112E+11,5332f7fde4b03c9a25efd168,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Hamm's Beer,FALSE,HAMM'S
5.11111E+11,57c08242e4b0718ff5fcb032,,,5332f7a7e4b03c9a25efd134,Corona,,
5.11112E+11,5f5bc4f1be37ce17125ac0e9,Baking,BAKING,5f5bc4f1be37ce17125ac0e8,test brand @1599849713740,,TEST BRANDCODE @1599849713740
5.11112E+11,5332fa12e4b03c9a25efd1e6,,,5332fa12e4b03c9a25efd1e7,Bellatoria,,
5.11111E+11,5dc0351a1dda2c0ad7da64aa,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Monster's Cereal,,MONSTERS CEREAL
5.11112E+11,5d66e2d46d5f3b6188d4f056,Beverages,,5332f5fbe4b03c9a25efd0ba,Tazo Bottled Teas,, TAZO BOTTLED TEAS
5.11111E+11,5a0219ede4b00d6a5ccb394e,Personal Care,,5332f5f6e4b03c9a25efd0b4,TONI&GUY,FALSE,TONI&GUY
5.11111E+11,5d66da306d5f3b6188d4f04c,Magazines,,5d5d4fd16d5f3b23d1bc7905,Modern Farmhouse Magazine,,5.11111E+11
5.11112E+11,5d66dfe6a3a018093ab3472c,Magazines,,5d5d4fd16d5f3b23d1bc7905,Weight Watchers Special Edition Magazine ,,5.11112E+11
5.11112E+11,5f3e9172be37ce5a0e01b955,Baking,BAKING,5f3e9172be37ce5a0e01b952,test brand @1597935986434,,TEST BRANDCODE @1597935986434
5.11111E+11,58b598dbe4b0857c2ddb7253,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Mickey's,FALSE,MICKEY'S
5.11111E+11,57d95826e4b0ac389136a2b7,Beverages,,559c2234e4b06aca36af13c6,Crystal Light,FALSE,CRYSTAL LIGHT
5.11111E+11,5a5d1bffe4b0db471c2d0423,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Coors Extra Gold,,COORS EXTRA GOLD
5.11112E+11,5fb82fe3be37ce522e165cea,Grocery,GROCERY,5fb6b608be37ce522e165cb9,D'Italiano,FALSE,D ITALIANO
5.11111E+11,5332fa75e4b03c9a25efd221,,,5332f5ebe4b03c9a25efd0a8,DASANI,,
5.11112E+11,5f628215be37ce78e6e2efab,Baking,BAKING,5f628214be37ce78e6e2efaa,test brand @1600291349042,,TEST BRANDCODE @1600291349043
5.11112E+11,585a96cbe4b03e62d1ce0e88,Beverages,,5332f5fbe4b03c9a25efd0ba,Pepsi Max,FALSE,
5.11111E+11,5887a216e4b02187f85cdad5,Deli,,559c2234e4b06aca36af13c6,Claussen,FALSE,CLAUSSEN
5.11111E+11,5332f709e4b03c9a25efd0f2,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Blue Moon,FALSE,BLUE MOON
5.11111E+11,5f77274dbe37ce6b592e90c0,Baking,BAKING,5f77274dbe37ce6b592e90bf,test brand @1601644365844,,
5.11112E+11,5dc1fca91dda2c0ad7da64ae,Breakfast & Cereal,,53e10d6368abd3c7065097cc,Dippin DotsÂ® Cereal,,DIPPIN DOTS CEREAL
5.11111E+11,5f494c6e04db711dd8fe87e7,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1598639215217,,TEST BRANDCODE @1598639215217
5.11111E+11,5a021611e4b00efe02b02a57,Grocery,,5332f5f6e4b03c9a25efd0b4,LIPTON TEA Leaves,FALSE,LIPTON TEA Leaves
5.11111E+11,6026d757be37ce6369301468,Baking,BAKING,6026d757be37ce6369301467,test brand @1613158231643,FALSE,TEST BRANDCODE @1613158231644
